Customer ID,Total_Revenue,Total_Orders,CLV,CLV_Segment
14373.0,76.55,1,76.55,Low Value
14374.0,108.0,1,108.0,Low Value
14375.0,1132.99,3,1132.99,High Value
14376.0,215.46,1,215.46,Low Value
14377.0,617.05,2,617.05,Medium Value
14378.0,131.25,1,131.25,Low Value
14379.0,1268.91,4,1268.91,High Value
14380.0,48.96,1,48.96,Low Value
14381.0,631.34,2,631.34,Medium Value
14382.0,1246.8,2,1246.8,High Value
14383.0,1247.69,3,1247.69,High Value
14384.0,58.5,1,58.5,Low Value
14385.0,202.10999999999999,3,202.10999999999999,Low Value
14386.0,142.4,1,142.4,Low Value
14387.0,1770.56,3,1770.56,High Value
14388.0,6701.0,16,6701.0,VIP
14389.0,1898.01,5,1898.01,High Value
14390.0,6399.83,13,6399.83,VIP
14391.0,135.6,1,135.6,Low Value
14392.0,266.4,1,266.4,Low Value
14393.0,67.95,1,67.95,Low Value
14394.0,93.8,1,93.8,Low Value
14395.0,8208.01,20,8208.01,VIP
14396.0,2121.93,7,2121.93,High Value
14397.0,2612.96,19,2612.96,VIP
14398.0,707.79,2,707.79,Medium Value
14399.0,2113.16,8,2113.16,High Value
14400.0,1732.47,3,1732.47,High Value
14401.0,6795.9,22,6795.9,VIP
14402.0,285.6,1,285.6,Low Value
14403.0,1880.51,6,1880.51,High Value
14404.0,2899.11,13,2899.11,VIP
14405.0,195.0,1,195.0,Low Value
14406.0,156.75,1,156.75,Low Value
14407.0,2157.73,6,2157.73,High Value
14408.0,4109.77,11,4109.77,VIP
14409.0,3756.09,9,3756.09,VIP
14410.0,2651.14,11,2651.14,VIP
14411.0,1063.0,1,1063.0,High Value
14412.0,1426.19,3,1426.19,High Value
14413.0,770.37,4,770.37,Medium Value
14414.0,2399.33,8,2399.33,VIP
14415.0,12091.6,23,12091.6,VIP
14416.0,490.22,2,490.22,Medium Value
14417.0,604.2,1,604.2,Medium Value
14418.0,1937.25,3,1937.25,High Value
14419.0,1260.91,7,1260.91,High Value
14420.0,1639.17,4,1639.17,High Value
14421.0,2469.37,6,2469.37,VIP
14422.0,10271.52,19,10271.52,VIP
14423.0,916.61,3,916.61,High Value
14424.0,322.08,1,322.08,Low Value
14425.0,661.39,3,661.39,Medium Value
14426.0,11727.94,17,11727.94,VIP
14427.0,1263.52,4,1263.52,High Value
14428.0,1244.83,5,1244.83,High Value
14429.0,516.28,1,516.28,Medium Value
14430.0,1220.9,3,1220.9,High Value
14431.0,2614.2,4,2614.2,VIP
14432.0,2255.51,6,2255.51,High Value
14433.0,289.6,1,289.6,Low Value
14434.0,1372.8,6,1372.8,High Value
14435.0,90.42,1,90.42,Low Value
14436.0,271.7,2,271.7,Low Value
14437.0,958.84,5,958.84,High Value
14438.0,131.9,1,131.9,Low Value
14439.0,9443.04,5,9443.04,VIP
14440.0,6638.7300000000005,13,6638.7300000000005,VIP
14441.0,4611.6900000000005,11,4611.6900000000005,VIP
14442.0,5367.02,7,5367.02,VIP
14443.0,2386.4700000000003,5,2386.4700000000003,VIP
14444.0,132.04,1,132.04,Low Value
14445.0,221.65,1,221.65,Low Value
14446.0,1241.31,5,1241.31,High Value
14447.0,1711.73,6,1711.73,High Value
14448.0,375.35,2,375.35,Medium Value
14449.0,2482.8,8,2482.8,VIP
14450.0,1128.44,7,1128.44,High Value
14451.0,3308.77,12,3308.77,VIP
14452.0,665.59,4,665.59,Medium Value
14453.0,119.93,1,119.93,Low Value
14454.0,977.3000000000001,5,977.3000000000001,High Value
14455.0,628.21,4,628.21,Medium Value
14456.0,3062.4,9,3062.4,VIP
14457.0,113.64,1,113.64,Low Value
14458.0,237.42,1,237.42,Low Value
14459.0,5375.741,2,5375.741,VIP
14460.0,1093.5,9,1093.5,High Value
14461.0,6713.5,13,6713.5,VIP
14462.0,2270.01,12,2270.01,High Value
14463.0,786.5699999999999,4,786.5699999999999,Medium Value
14464.0,111.0,2,111.0,Low Value
14465.0,3946.03,11,3946.03,VIP
14466.0,4646.9,13,4646.9,VIP
14467.0,2220.9900000000002,12,2220.9900000000002,High Value
14468.0,204.24,1,204.24,Low Value
14469.0,2112.21,4,2112.21,High Value
14470.0,712.04,3,712.04,Medium Value
14471.0,400.95,2,400.95,Medium Value
14472.0,2228.22,9,2228.22,High Value
14473.0,234.34,2,234.34,Low Value
14474.0,1278.08,2,1278.08,High Value
14475.0,1151.15,4,1151.15,High Value
14476.0,215.7,1,215.7,Low Value
14477.0,1969.6,7,1969.6,High Value
14478.0,1276.66,4,1276.66,High Value
14479.0,1299.11,4,1299.11,High Value
14480.0,1299.52,4,1299.52,High Value
14481.0,2311.4900000000002,5,2311.4900000000002,VIP
14482.0,4357.91,12,4357.91,VIP
14483.0,257.1,2,257.1,Low Value
14484.0,1070.98,4,1070.98,High Value
14485.0,165.75,1,165.75,Low Value
14486.0,175.5,2,175.5,Low Value
14487.0,1453.61,7,1453.61,High Value
14488.0,1064.28,1,1064.28,High Value
14489.0,1574.93,4,1574.93,High Value
14490.0,1273.47,2,1273.47,High Value
14491.0,468.13,2,468.13,Medium Value
14492.0,1921.91,7,1921.91,High Value
14493.0,5130.15,10,5130.15,VIP
14494.0,401.46,3,401.46,Medium Value
14495.0,174.8,3,174.8,Low Value
14496.0,2668.23,7,2668.23,VIP
14497.0,697.0600000000001,2,697.0600000000001,Medium Value
14498.0,3911.27,10,3911.27,VIP
14499.0,2138.9700000000003,7,2138.9700000000003,High Value
14500.0,356.85,3,356.85,Medium Value
14501.0,251.21,2,251.21,Low Value
14502.0,2470.67,11,2470.67,VIP
14503.0,3543.26,6,3543.26,VIP
14504.0,673.26,4,673.26,Medium Value
14505.0,12001.84,19,12001.84,VIP
14506.0,3290.67,7,3290.67,VIP
14507.0,3284.4300000000003,11,3284.4300000000003,VIP
14508.0,874.9399999999999,5,874.9399999999999,Medium Value
14509.0,110.95,1,110.95,Low Value
14510.0,1007.28,3,1007.28,High Value
14511.0,1314.81,5,1314.81,High Value
14512.0,1223.47,7,1223.47,High Value
14513.0,788.01,6,788.01,Medium Value
14514.0,4598.9800000000005,9,4598.9800000000005,VIP
14515.0,3749.26,12,3749.26,VIP
14516.0,163.92,1,163.92,Low Value
14517.0,330.45,2,330.45,Low Value
14518.0,174.37,1,174.37,Low Value
14519.0,206.09,2,206.09,Low Value
14520.0,270.6,2,270.6,Low Value
14521.0,199.45000000000002,1,199.45000000000002,Low Value
14522.0,1758.62,8,1758.62,High Value
14523.0,241.09,1,241.09,Low Value
14524.0,2933.71,13,2933.71,VIP
14525.0,8240.64,17,8240.64,VIP
14526.0,262.4,1,262.4,Low Value
14527.0,27792.3,122,27792.3,VIP
14528.0,364.21999999999997,1,364.21999999999997,Medium Value
14529.0,620.04,3,620.04,Medium Value
14530.0,6197.4,16,6197.4,VIP
14531.0,376.34,1,376.34,Medium Value
14532.0,3859.1800000000003,11,3859.1800000000003,VIP
14533.0,3466.37,11,3466.37,VIP
14534.0,6271.11,26,6271.11,VIP
14535.0,6030.7300000000005,9,6030.7300000000005,VIP
14536.0,171.8,1,171.8,Low Value
14537.0,641.4,2,641.4,Medium Value
14538.0,1370.8400000000001,5,1370.8400000000001,High Value
14539.0,537.48,2,537.48,Medium Value
14540.0,3795.34,11,3795.34,VIP
14541.0,2499.68,14,2499.68,VIP
14542.0,103.25,1,103.25,Low Value
14543.0,14906.77,39,14906.77,VIP
14544.0,2982.43,3,2982.43,VIP
14545.0,349.25,1,349.25,Medium Value
14546.0,5197.9,11,5197.9,VIP
14547.0,4007.54,8,4007.54,VIP
14548.0,2627.49,9,2627.49,VIP
14549.0,916.5500000000001,4,916.5500000000001,High Value
14550.0,1353.31,4,1353.31,High Value
14551.0,880.04,7,880.04,Medium Value
14552.0,511.28000000000003,3,511.28000000000003,Medium Value
14553.0,1841.54,9,1841.54,High Value
14554.0,2381.04,4,2381.04,VIP
14555.0,2315.63,6,2315.63,VIP
14556.0,835.34,3,835.34,Medium Value
14557.0,788.38,1,788.38,Medium Value
14558.0,655.5,3,655.5,Medium Value
14559.0,75.6,1,75.6,Low Value
14560.0,6114.03,44,6114.03,VIP
14561.0,1080.76,3,1080.76,High Value
14562.0,6729.400000000001,26,6729.400000000001,VIP
14563.0,679.44,2,679.44,Medium Value
14564.0,2605.62,2,2605.62,VIP
14565.0,3859.2200000000003,5,3859.2200000000003,VIP
14566.0,4092.0,4,4092.0,VIP
14567.0,1530.3600000000001,2,1530.3600000000001,High Value
14568.0,919.7,1,919.7,High Value
14569.0,598.98,4,598.98,Medium Value
14570.0,613.75,3,613.75,Medium Value
14571.0,161.65,1,161.65,Low Value
14572.0,5615.18,11,5615.18,VIP
14573.0,2621.42,13,2621.42,VIP
14574.0,143.70000000000002,1,143.70000000000002,Low Value
14575.0,460.71,1,460.71,Medium Value
14576.0,70.80000000000001,1,70.80000000000001,Low Value
14577.0,1374.25,7,1374.25,High Value
14578.0,168.63,1,168.63,Low Value
14579.0,105.56,1,105.56,Low Value
14580.0,14.85,1,14.85,Low Value
14581.0,433.8,2,433.8,Medium Value
14582.0,114.11,1,114.11,Low Value
14583.0,1781.03,8,1781.03,High Value
14584.0,1747.91,8,1747.91,High Value
14585.0,1143.27,5,1143.27,High Value
14586.0,237.35999999999999,1,237.35999999999999,Low Value
14587.0,1601.14,9,1601.14,High Value
14588.0,135.39,1,135.39,Low Value
14589.0,79.5,1,79.5,Low Value
14590.0,3006.62,20,3006.62,VIP
14591.0,1447.14,4,1447.14,High Value
14592.0,570.46,3,570.46,Medium Value
14593.0,3712.0099999999998,12,3712.0099999999998,VIP
14594.0,634.83,2,634.83,Medium Value
14595.0,2164.45,8,2164.45,High Value
14596.0,229.47,1,229.47,Low Value
14597.0,2201.54,6,2201.54,High Value
14598.0,384.03999999999996,2,384.03999999999996,Medium Value
14599.0,474.54,2,474.54,Medium Value
14600.0,865.17,2,865.17,Medium Value
14601.0,213.96,1,213.96,Low Value
14602.0,205.35999999999999,1,205.35999999999999,Low Value
14603.0,660.0,1,660.0,Medium Value
14604.0,143.85999999999999,1,143.85999999999999,Low Value
14605.0,937.16,4,937.16,High Value
14606.0,30861.06,192,30861.06,VIP
14607.0,24137.63,22,24137.63,VIP
14608.0,3352.94,11,3352.94,VIP
14609.0,1486.2,10,1486.2,High Value
14610.0,24.35,2,24.35,Low Value
14611.0,604.33,2,604.33,Medium Value
14612.0,877.7,1,877.7,Medium Value
14613.0,76.32000000000001,1,76.32000000000001,Low Value
14614.0,295.13,1,295.13,Low Value
14615.0,951.76,5,951.76,High Value
14616.0,527.78,5,527.78,Medium Value
14617.0,190.47,2,190.47,Low Value
14618.0,1342.32,7,1342.32,High Value
14619.0,1291.24,2,1291.24,High Value
14620.0,412.78000000000003,2,412.78000000000003,Medium Value
14621.0,3000.57,9,3000.57,VIP
14622.0,320.58000000000004,1,320.58000000000004,Low Value
14623.0,2059.58,10,2059.58,High Value
14624.0,814.07,6,814.07,Medium Value
14625.0,4497.88,11,4497.88,VIP
14626.0,5410.92,11,5410.92,VIP
14627.0,462.75,1,462.75,Medium Value
14628.0,1998.0,5,1998.0,High Value
14629.0,959.01,2,959.01,High Value
14630.0,338.65,1,338.65,Low Value
14631.0,2025.69,6,2025.69,High Value
14632.0,114.56,1,114.56,Low Value
14633.0,344.90000000000003,1,344.90000000000003,Low Value
14634.0,2124.46,4,2124.46,High Value
14635.0,215.22,1,215.22,Low Value
14636.0,609.85,2,609.85,Medium Value
14637.0,106.68,1,106.68,Low Value
14638.0,443.6,1,443.6,Medium Value
14639.0,4978.96,9,4978.96,VIP
14640.0,3667.06,10,3667.06,VIP
14641.0,110.46000000000001,1,110.46000000000001,Low Value
14642.0,96.12,1,96.12,Low Value
14643.0,1679.89,5,1679.89,High Value
14644.0,2247.72,7,2247.72,High Value
14645.0,876.89,3,876.89,Medium Value
14646.0,528602.52,151,528602.52,VIP
14647.0,519.97,2,519.97,Medium Value
14648.0,4546.86,15,4546.86,VIP
14649.0,3775.31,9,3775.31,VIP
14650.0,62.5,1,62.5,Low Value
14651.0,2034.1200000000001,9,2034.1200000000001,High Value
14652.0,114.18,1,114.18,Low Value
14653.0,3614.54,12,3614.54,VIP
14654.0,246.86,1,246.86,Low Value
14655.0,3878.51,7,3878.51,VIP
14656.0,814.65,5,814.65,Medium Value
14657.0,1460.87,6,1460.87,High Value
14658.0,247.15,2,247.15,Low Value
14659.0,2529.93,9,2529.93,VIP
14660.0,285.74,2,285.74,Low Value
14661.0,107.95,1,107.95,Low Value
14662.0,1416.33,7,1416.33,High Value
14663.0,490.6,2,490.6,Medium Value
14664.0,637.89,2,637.89,Medium Value
14665.0,2749.65,7,2749.65,VIP
14666.0,195.25,1,195.25,Low Value
14667.0,21927.14,54,21927.14,VIP
14668.0,111.63,1,111.63,Low Value
14669.0,3243.93,7,3243.93,VIP
14670.0,602.0,3,602.0,Medium Value
14671.0,1127.45,2,1127.45,High Value
14672.0,1113.14,4,1113.14,High Value
14673.0,3410.81,7,3410.81,VIP
14674.0,173.66,1,173.66,Low Value
14675.0,1066.9,2,1066.9,High Value
14676.0,8356.79,12,8356.79,VIP
14677.0,184.91,1,184.91,Low Value
14678.0,403.39,1,403.39,Medium Value
14679.0,1289.44,3,1289.44,High Value
14680.0,57412.77,58,57412.77,VIP
14681.0,875.1500000000001,6,875.1500000000001,Medium Value
14682.0,1514.81,6,1514.81,High Value
14683.0,146.56,1,146.56,Low Value
14684.0,1468.55,6,1468.55,High Value
14685.0,4619.79,8,4619.79,VIP
14686.0,885.83,5,885.83,Medium Value
14687.0,1402.06,3,1402.06,High Value
14688.0,7713.57,28,7713.57,VIP
14689.0,112.80000000000001,1,112.80000000000001,Low Value
14690.0,794.33,4,794.33,Medium Value
14691.0,2114.33,5,2114.33,High Value
14692.0,1745.09,12,1745.09,High Value
14693.0,1165.3600000000001,7,1165.3600000000001,High Value
14694.0,244.31,1,244.31,Low Value
14695.0,1620.07,3,1620.07,High Value
14696.0,2767.9,8,2767.9,VIP
14697.0,188.61,2,188.61,Low Value
14698.0,1250.76,5,1250.76,High Value
14699.0,702.6,4,702.6,Medium Value
14700.0,3116.26,5,3116.26,VIP
14701.0,4562.09,15,4562.09,VIP
14702.0,6754.22,29,6754.22,VIP
14703.0,318.17,1,318.17,Low Value
14704.0,1813.57,11,1813.57,High Value
14705.0,179.0,1,179.0,Low Value
14706.0,390.69,1,390.69,Medium Value
14707.0,139.2,2,139.2,Low Value
14708.0,2212.28,5,2212.28,High Value
14709.0,8886.33,25,8886.33,VIP
14710.0,1922.59,13,1922.59,High Value
14711.0,2868.8,11,2868.8,VIP
14712.0,1328.0700000000002,4,1328.0700000000002,High Value
14713.0,5418.87,21,5418.87,VIP
14714.0,906.24,4,906.24,High Value
14715.0,1840.45,8,1840.45,High Value
14716.0,565.45,3,565.45,Medium Value
14717.0,81.3,1,81.3,Low Value
14718.0,226.42,1,226.42,Low Value
14719.0,1602.13,5,1602.13,High Value
14720.0,663.81,3,663.81,Medium Value
14721.0,115.77,1,115.77,Low Value
14722.0,513.37,3,513.37,Medium Value
14723.0,2093.06,11,2093.06,High Value
14724.0,345.25,1,345.25,Low Value
14725.0,1315.24,4,1315.24,High Value
14726.0,124.75,1,124.75,Low Value
14727.0,467.93,3,467.93,Medium Value
14728.0,190.58,1,190.58,Low Value
14729.0,907.38,3,907.38,High Value
14730.0,2005.06,8,2005.06,High Value
14731.0,380.02,3,380.02,Medium Value
14732.0,5517.07,19,5517.07,VIP
14733.0,16184.97,15,16184.97,VIP
14734.0,1056.42,4,1056.42,High Value
14735.0,12240.16,56,12240.16,VIP
14736.0,401.08,2,401.08,Medium Value
14737.0,3554.17,4,3554.17,VIP
14738.0,1821.9,9,1821.9,High Value
14739.0,12287.5,25,12287.5,VIP
14740.0,4161.06,11,4161.06,VIP
14741.0,1897.5900000000001,7,1897.5900000000001,High Value
14742.0,579.85,1,579.85,Medium Value
14743.0,50.480000000000004,1,50.480000000000004,Low Value
14744.0,3885.08,14,3885.08,VIP
14745.0,2571.81,12,2571.81,VIP
14746.0,593.5,4,593.5,Medium Value
14747.0,328.2,1,328.2,Low Value
14748.0,3152.32,10,3152.32,VIP
14749.0,310.15,1,310.15,Low Value
14750.0,112.03,1,112.03,Low Value
14751.0,126.45,2,126.45,Low Value
14752.0,389.64000000000004,1,389.64000000000004,Medium Value
14753.0,869.51,2,869.51,Medium Value
14754.0,1550.48,6,1550.48,High Value
14755.0,9972.550000000001,25,9972.550000000001,VIP
14756.0,2653.76,3,2653.76,VIP
14757.0,420.5,1,420.5,Medium Value
14758.0,2864.9700000000003,7,2864.9700000000003,VIP
14759.0,1625.97,3,1625.97,High Value
14760.0,89.2,1,89.2,Low Value
14761.0,447.92,3,447.92,Medium Value
14762.0,417.57,2,417.57,Medium Value
14764.0,278.3,1,278.3,Low Value
14765.0,254.11,3,254.11,Low Value
14766.0,6556.13,11,6556.13,VIP
14767.0,382.81,1,382.81,Medium Value
14768.0,192.60000000000002,2,192.60000000000002,Low Value
14769.0,15771.880000000001,17,15771.880000000001,VIP
14770.0,3637.6400000000003,8,3637.6400000000003,VIP
14771.0,594.62,2,594.62,Medium Value
14772.0,139.26,1,139.26,Low Value
14773.0,140.55,1,140.55,Low Value
14774.0,241.45000000000002,1,241.45000000000002,Low Value
14775.0,1418.46,3,1418.46,High Value
14776.0,3708.2999999999997,15,3708.2999999999997,VIP
14777.0,307.56,1,307.56,Low Value
14778.0,730.86,2,730.86,Medium Value
14779.0,386.15,3,386.15,Medium Value
14780.0,447.68,2,447.68,Medium Value
14782.0,200.10000000000002,1,200.10000000000002,Low Value
14783.0,307.3,1,307.3,Low Value
14784.0,449.93,3,449.93,Medium Value
14785.0,77.4,2,77.4,Low Value
14786.0,90.96,1,90.96,Low Value
14787.0,110.65,1,110.65,Low Value
14788.0,1156.32,3,1156.32,High Value
14789.0,197.64,1,197.64,Low Value
14790.0,2526.62,10,2526.62,VIP
14791.0,303.63,1,303.63,Low Value
14792.0,6.2,1,6.2,Low Value
14793.0,625.9,2,625.9,Medium Value
14794.0,1953.9,10,1953.9,High Value
14795.0,131.45000000000002,1,131.45000000000002,Low Value
14796.0,10889.64,27,10889.64,VIP
14797.0,300.31,1,300.31,Low Value
14798.0,724.31,8,724.31,Medium Value
14799.0,338.15000000000003,2,338.15000000000003,Low Value
14800.0,7774.32,17,7774.32,VIP
14801.0,193.14,1,193.14,Low Value
14802.0,1502.98,2,1502.98,High Value
14803.0,845.5500000000001,3,845.5500000000001,Medium Value
14804.0,353.27,1,353.27,Medium Value
14805.0,1104.64,7,1104.64,High Value
14806.0,303.43,2,303.43,Low Value
14807.0,519.29,2,519.29,Medium Value
14808.0,2741.17,8,2741.17,VIP
14809.0,686.76,2,686.76,Medium Value
14810.0,2537.02,13,2537.02,VIP
14811.0,170.5,1,170.5,Low Value
14812.0,185.8,1,185.8,Low Value
14813.0,1090.87,4,1090.87,High Value
14814.0,160.46,1,160.46,Low Value
14815.0,778.5,2,778.5,Medium Value
14816.0,271.85,1,271.85,Low Value
14817.0,3959.86,7,3959.86,VIP
14818.0,1170.41,6,1170.41,High Value
14819.0,470.16,4,470.16,Medium Value
14820.0,1274.76,9,1274.76,High Value
14821.0,1286.45,7,1286.45,High Value
14822.0,157.7,1,157.7,Low Value
14823.0,321.43,3,321.43,Low Value
14824.0,4022.9100000000003,10,4022.9100000000003,VIP
14825.0,4925.08,24,4925.08,VIP
14826.0,385.2,2,385.2,Medium Value
14828.0,9839.460000000001,13,9839.460000000001,VIP
14829.0,1692.84,7,1692.84,High Value
14830.0,197.13,1,197.13,Low Value
14831.0,1676.57,3,1676.57,High Value
14832.0,322.69,1,322.69,Low Value
14833.0,94.8,1,94.8,Low Value
14834.0,2206.16,7,2206.16,High Value
14835.0,297.0,2,297.0,Low Value
14836.0,102.45,3,102.45,Low Value
14837.0,3460.32,9,3460.32,VIP
14838.0,773.6700000000001,2,773.6700000000001,Medium Value
14839.0,915.28,3,915.28,High Value
14840.0,362.71000000000004,2,362.71000000000004,Medium Value
14841.0,7163.0,14,7163.0,VIP
14842.0,2824.69,4,2824.69,VIP
14843.0,211.8,1,211.8,Low Value
14844.0,6702.43,10,6702.43,VIP
14845.0,150.0,1,150.0,Low Value
14846.0,437.4,1,437.4,Medium Value
14847.0,1348.95,3,1348.95,High Value
14848.0,310.56,1,310.56,Low Value
14849.0,15763.45,43,15763.45,VIP
14850.0,1794.01,7,1794.01,High Value
14851.0,829.41,3,829.41,Medium Value
14852.0,6147.18,18,6147.18,VIP
14853.0,1376.87,5,1376.87,High Value
14854.0,4322.86,11,4322.86,VIP
14855.0,6520.3,7,6520.3,VIP
14856.0,1311.38,3,1311.38,High Value
14857.0,3651.851,7,3651.851,VIP
14858.0,180.75,1,180.75,Low Value
14859.0,1705.64,5,1705.64,High Value
14860.0,170.32,1,170.32,Low Value
14861.0,1380.73,10,1380.73,High Value
14862.0,841.2,2,841.2,Medium Value
14863.0,266.76,1,266.76,Low Value
14865.0,129.72,4,129.72,Low Value
14866.0,20850.22,19,20850.22,VIP
14867.0,2952.06,16,2952.06,VIP
14868.0,4184.01,12,4184.01,VIP
14869.0,2804.2400000000002,6,2804.2400000000002,VIP
14870.0,1838.95,6,1838.95,High Value
14871.0,1258.97,9,1258.97,High Value
14872.0,816.6,3,816.6,Medium Value
14873.0,854.13,2,854.13,Medium Value
14874.0,116.18,1,116.18,Low Value
14875.0,2862.4,3,2862.4,VIP
14876.0,256.7,2,256.7,Low Value
14877.0,437.0,2,437.0,Medium Value
14878.0,4105.24,25,4105.24,VIP
14879.0,185.06,1,185.06,Low Value
14880.0,706.19,3,706.19,Medium Value
14881.0,255.4,1,255.4,Low Value
14882.0,3628.15,14,3628.15,VIP
14883.0,761.59,6,761.59,Medium Value
14884.0,120.6,1,120.6,Low Value
14885.0,1598.12,3,1598.12,High Value
14886.0,364.8,1,364.8,Medium Value
14887.0,1862.0,1,1862.0,High Value
14888.0,369.2,1,369.2,Medium Value
14889.0,135.9,1,135.9,Low Value
14890.0,817.25,3,817.25,Medium Value
14891.0,1106.73,4,1106.73,High Value
14892.0,202.35000000000002,1,202.35000000000002,Low Value
14893.0,1809.6100000000001,3,1809.6100000000001,High Value
14894.0,1492.81,3,1492.81,High Value
14895.0,25119.54,38,25119.54,VIP
14896.0,2092.42,8,2092.42,High Value
14897.0,3140.54,8,3140.54,VIP
14898.0,3507.81,14,3507.81,VIP
14899.0,1384.88,1,1384.88,High Value
14900.0,13.919999999999998,1,13.919999999999998,Low Value
14901.0,2289.65,12,2289.65,High Value
14902.0,1035.6200000000001,3,1035.6200000000001,High Value
14903.0,2810.63,5,2810.63,VIP
14904.0,1640.64,4,1640.64,High Value
14905.0,1971.39,8,1971.39,High Value
14906.0,68.44,1,68.44,Low Value
14907.0,6165.79,16,6165.79,VIP
14908.0,381.9,2,381.9,Medium Value
14909.0,1404.68,3,1404.68,High Value
14910.0,434.35,4,434.35,Medium Value
14911.0,295972.63,398,295972.63,VIP
14912.0,1889.25,6,1889.25,High Value
14913.0,4073.13,8,4073.13,VIP
14915.0,1811.25,11,1811.25,High Value
14916.0,3042.95,8,3042.95,VIP
14917.0,1123.75,2,1123.75,High Value
14918.0,5955.81,9,5955.81,VIP
14919.0,359.35,1,359.35,Medium Value
14920.0,1607.17,3,1607.17,High Value
14921.0,1316.07,2,1316.07,High Value
14922.0,843.74,2,843.74,Medium Value
14923.0,749.1,1,749.1,Medium Value
14924.0,931.01,3,931.01,High Value
14926.0,359.4,2,359.4,Medium Value
14927.0,308.2,1,308.2,Low Value
14928.0,223.91000000000003,1,223.91000000000003,Low Value
14929.0,836.69,2,836.69,Medium Value
14930.0,5246.63,6,5246.63,VIP
14931.0,1257.68,5,1257.68,High Value
14932.0,1029.66,2,1029.66,High Value
14933.0,1770.0,4,1770.0,High Value
14934.0,3503.5,5,3503.5,VIP
14935.0,2849.83,2,2849.83,VIP
14936.0,12410.81,12,12410.81,VIP
14937.0,1621.88,3,1621.88,High Value
14938.0,2322.43,2,2322.43,VIP
14940.0,531.49,2,531.49,Medium Value
14941.0,182.1,1,182.1,Low Value
14942.0,746.56,4,746.56,Medium Value
14943.0,107.62,1,107.62,Low Value
14944.0,9784.67,19,9784.67,VIP
14945.0,179.4,1,179.4,Low Value
14946.0,100.9,1,100.9,Low Value
14947.0,1049.79,6,1049.79,High Value
14948.0,1101.97,6,1101.97,High Value
14949.0,515.0,4,515.0,Medium Value
14950.0,371.2,1,371.2,Medium Value
14951.0,311.69,1,311.69,Low Value
14952.0,17629.35,32,17629.35,VIP
14953.0,1013.77,4,1013.77,High Value
14954.0,503.44,2,503.44,Medium Value
14955.0,163.77,1,163.77,Low Value
14956.0,1325.0,1,1325.0,High Value
14957.0,333.29,2,333.29,Low Value
14958.0,957.94,6,957.94,High Value
